epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(3, 3)",AMONG TIME'S 50 BEST PODCASTS OF 2018,4,"(600,)",False,"Using an entire season to discuss each song on one album, ""Dissect"" dissected ""To Pimp a Butterfly"" by this rap star",Kendrick Lamar,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(4, 3)",THIS & THAT,16,"(600,)",False,In 1868 the prestigious winemaking Chateau Lafite was bought by a member of this family,Rothschild,0,3
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(5, 3)",SAY IT 3 TIMES,21,"(600,)",False,"Say the name of this ""ghost with the most"" 3 times & he'll show up to exorcise the living","Beetlejuice, Beetlejuice, Beetlejuice",1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(6, 3)","WHERE ""YU"" GOIN'?",28,"(600,)",False,Going to see how Serbia has changed since it was part of this country when I visited in 1988,Yugoslavia,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(1, 4)",CELEBRITIES' FASHION LINES,13,"(800,)",False,In 2018 his Sean John line turned 20,"Sean Combs, Puffy Combs",1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(2, 4)",WORLD HISTORY,24,"(800,)",False,During the 1970s Cambodia was ruled by this radical Communist party,the Khmer Rouge,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(3, 4)",AMONG TIME'S 50 BEST PODCASTS OF 2018,5,"(800,)",False,"A spin-off of this, ESPN's ""numerical"" award-winning documentary series, was deemed worth a listen",30 for 30,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(4, 4)",THIS & THAT,17,"(800,)",False,She's the financial whiz & best-selling author seen here,(Suze) Orman,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(5, 4)",SAY IT 3 TIMES,22,"(1000,)",True,Say this cliche Lord Harold Samuel gave about the 3 most important things in real estate,"location, location, location",1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(1, 5)",CELEBRITIES' FASHION LINES,14,"(1000,)",False,He founded denim-heavy William Rast with a childhood friend from Memphis,Justin Timberlake,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(2, 5)",WORLD HISTORY,25,"(1000,)",False,"Julius Caesar, Pompey the Great & Marcus Licinius Crassus were the 3 men who made up the first this",the triumvirate,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(3, 5)",AMONG TIME'S 50 BEST PODCASTS OF 2018,6,"(1000,)",False,"With ""a knack for explaining complex legal issues with simple language"", ""Stay Tuned With Preet"", Preet being this ex-U.S. atty.",Bharara,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(4, 5)",THIS & THAT,18,"(1000,)",False,"This word for a humanoid robot comes partly from the Greek for ""self""",an automaton,1,1
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Jeopardy,"(5, 5)",SAY IT 3 TIMES,23,"(1000,)",False,"Say this noise that begins the lyrics of ""The Trolley Song""","clang, clang, clang",0,3
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(1, 1)",LEONARD BERNSTEIN AT 100,1,"(400,)",False,Bernstein said one reason he so connected with Gustav Mahler is both were torn between these 2 musical activities,composing and conducting,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(2, 1)",POETS & POETRY,26,"(400,)",False,"In ""Ode on a Grecian Urn"", he wrote, ""Beauty is truth, truth beauty""",Keats,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(3, 1)","HOT, CROSS NUNS",21,"(400,)",False,"Jake & Elwood call Sister Mary Stigmata ""the penguin"" in this 1980 film; she beats them with a stick",Blues Brothers,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(4, 1)","DOUBLE ""B""s",6,"(400,)",False,Bazooka is a brand of this,bubble gum,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(5, 1)",AWARDS & HONORS,11,"(400,)",False,It wasn't until 1976 that women were also awarded this scholarship to Oxford,the Rhodes,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(6, 1)",HERE'S YOUR METAL,16,"(400,)",False,This metal gives its name to the container seen here,tin,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(1, 2)",LEONARD BERNSTEIN AT 100,2,"(800,)",False,"Performing Beethoven in Beriln in 1989, Bernstein rewrote this section of the 9th Symphony as the ""Ode To Freedom""","the ""Ode To Joy""",1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(2, 2)",POETS & POETRY,27,"(800,)",False,"Edgar Allan Poe's ""The Raven"" begins with these 5 words",once upon a midnight dreary,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(3, 2)","HOT, CROSS NUNS",22,"(800,)",False,"As Mother Superior in this film, Maggie Smith tells Whoopi, ""People wish to kill you. Anyone who's met you, I imagine""",Sister Act,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(4, 2)","DOUBLE ""B""s",7,"(800,)",False,Monk house,abbey,1,1
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(5, 2)",AWARDS & HONORS,12,"(800,)",False,"Each year the Horror Writers Association presents awards named in honor of this ""Dracula"" author",(Bram) Stoker,1,1
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(6, 2)",HERE'S YOUR METAL,17,"(800,)",False,In 1973 the EPA put the pedal to the metal & announced final regulations to get this metal out of gasoline,lead,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(1, 3)",LEONARD BERNSTEIN AT 100,3,"(1200,)",False,"Bernstein crafted several memorable tunes, such as ""Tonight"", for this 1957 musical sensation",West Side Story,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(2, 3)",POETS & POETRY,28,"(1200,)",False,"He was nearly 87 when he recited his poem ""The Gift Outright"" at President Kennedy's inauguration",Frost,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(3, 3)","HOT, CROSS NUNS",23,"(1200,)",False,"Being grilled by this Oscar winner in ""Doubt"", Philip Seymour Hoffman says, ""I object to your tone""",Meryl Streep,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(4, 3)","DOUBLE ""B""s",8,"(1200,)",False,"To mend boots, or to put something together clumsily",cobble,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(5, 3)",AWARDS & HONORS,13,"(1200,)",False,This medal awarded to African Americans for outstanding achievement is named for an early NAACP chairman,the Spingarn Medal,0,3
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(6, 3)",HERE'S YOUR METAL,18,"(2000,)",True,"This precious metal got its name from a Spanish word for ""silver""",platinum,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(1, 4)",LEONARD BERNSTEIN AT 100,4,"(1600,)",False,"Conducting Maria Callas in ""Medea"" in 1953, Lenny triumphed as the first American to conduct at this Milan venue",La Scala,0,3
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(3, 4)","HOT, CROSS NUNS",24,"(1600,)",False,"In ""Change of Habit"", Mary Tyler Moore clashes with a local priest & falls for this rocker",Elvis,0,3
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(4, 4)","DOUBLE ""B""s",9,"(1600,)",False,"Short ends of grain after harvesting, or of hair before shaving",stubble,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(5, 4)",AWARDS & HONORS,14,"(3000,)",True,"Established in 1348, this oldest & highest order of British knighthood is named for a fashion accessory",the Order of the Garter,0,1
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(6, 4)",HERE'S YOUR METAL,19,"(1600,)",False,"Mostly used for ornamentation, azurite is a blue carbonite of this metal",copper,0,3
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(1, 5)",LEONARD BERNSTEIN AT 100,5,"(2000,)",False,Bernstein gave his last concert in 1990 at this Mass. festival site where he had studied 50 years before,Tanglewood,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(3, 5)","HOT, CROSS NUNS",25,"(2000,)",False,"Jack Black is sweet on Sister Encarnacion in this 2006 movie; she's mad that kids are ""wrestling in a sacred place""",Nacho Libre,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(4, 5)","DOUBLE ""B""s",10,"(2000,)",False,"Decorator Rachel Ashwell gives tips to achieve the aura of old money & cushy comfort in books called this ""Chic""",shabby,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(5, 5)",AWARDS & HONORS,15,"(2000,)",False,The American Chemical Society's highest award honors this British oxygen discoverer who fled to America in 1794,Joseph Priestley,0,3
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Double Jeopardy,"(6, 5)",HERE'S YOUR METAL,20,"(2000,)",False,"We're giving you this brittle metal, chemical symbol Bi, that's distinguished by a pinkish tint",bismuth,1,0
7823,2018-09-19,Kyle Jones game 6. Alex has a mustache.,Final Jeopardy,"(1, 1)",18th CENTURY AMERICANS,0,"(3500, 6999, 9601)",False,"In a famous 1775 speech, he said, ""Our chains are forged! Their clanking may be heard on the plains of Boston!""",Patrick Henry,2,1
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(1, 1)",SPACE PROBES,26,"(200,)",False,"Helping prepare for events 5 years later, in 1964 Ranger 7 snapped over 4,000 photos of the surface of this",the moon,1,1
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(2, 1)",PRO FOOTBALL HALL OF FAMERS BY TEAM,13,"(200,)",False,Franco Harris & Terry Bradshaw,the Steelers,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(3, 1)",TOYS & GAMES,9,"(200,)",False,This classic game's Cavity Sam has been given a new ailment:Brain Freeze,Operation,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(4, 1)",HOW CHEAP WERE THEY?,6,"(200,)",False,"Worth $58 billion, Ikea founder Ingvar Kamprad got haircuts when visiting developing countries instead of in this homeland",Sweden,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(5, 1)",READING,1,"(200,)",False,"Let's investigate how ""A Higher Loyalty"" by this ex-FBI head was a 2018 bestseller before it was even released",Comey,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(6, 1)",THE T LEAVES,18,"(200,)",False,"T gets loose from a strong string to be this beverage, red or white",wine,0,3
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(1, 2)",SPACE PROBES,27,"(400,)",False,Mercury's job in myth matches the name of this probe that studied Mercury from orbit & eventually crashed into it,Messenger,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(2, 2)",PRO FOOTBALL HALL OF FAMERS BY TEAM,16,"(400,)",False,Terrell Davis & John Elway,the (Denver) Broncos,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(3, 2)",TOYS & GAMES,10,"(400,)",False,Alfred Butts glued gridded blueprints onto checkerboards & hand-lettered wood tiles to create this game,Scrabble,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(4, 2)",HOW CHEAP WERE THEY?,7,"(400,)",False,"A 1785 letter said that to save ink, the late Duchess of Marlborough never did this; we hope she crossed her t's",dot her i\'s,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(5, 2)",READING,2,"(400,)",False,"In a Shakespeare adaptation by Jo Nesbø, Duncan is chief of police & this title guy, a devious inspector",Macbeth,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(6, 2)",THE T LEAVES,19,"(400,)",False,"To speak something out impulsively scares off the T & turns into this word, to obscure by smearing",blur,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(1, 3)",SPACE PROBES,28,"(600,)",False,"In 2001, Deep Space 1 ran down one of these celestial objects & took pictures of its 5-mile-long nucleus",a comet,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(2, 3)",PRO FOOTBALL HALL OF FAMERS BY TEAM,23,"(600,)",False,Michael Strahan & Frank Gifford,the Giants,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(3, 3)",TOYS & GAMES,11,"(600,)",False,"There's a ""Super Spud"" version of this classic toy",Mr. Potato Head,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(4, 3)",HOW CHEAP WERE THEY?,8,"(600,)",False,"In 1922, as perhaps the world's biggest movie star, this comic had studio carpenters build his new home",Charlie Chaplin,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(5, 3)",READING,3,"(600,)",False,"In ""I'll Be Gone in the Dark"", Michelle McNamara detailed her quest for the Calif. murderer she dubbed this",the Golden State Killer,0,3
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(6, 3)",THE T LEAVES,20,"(600,)",False,A type of wound that will be the death of you kills the T to be this synonym for ethical,moral,1,1
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(2, 4)",PRO FOOTBALL HALL OF FAMERS BY TEAM,24,"(800,)",False,Brian Urlacher & Walter Payton,the Chicago Bears,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(3, 4)",TOYS & GAMES,12,"(800,)",False,What could be more fun than this game featuring plastic simians? Hasbro suggests 2 casks or more are even better,Barrel of Monkeys,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(4, 4)",HOW CHEAP WERE THEY?,15,"(800,)",False,"John Elwes, who despite great wealth wore a wig found in a gutter, may have inspired this most famous miser of fiction",Ebenezer Scrooge,1,1
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(5, 4)",READING,4,"(800,)",False,20 publishers said no thanks to this desert planet-set sci-fi novel before it came out in 1965; 20 million copies later...,Dune,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(6, 4)",THE T LEAVES,21,"(800,)",False,The T runs off from a building where horses are kept & becomes this weasellike mammal with dark brown fur,sable,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(2, 5)",PRO FOOTBALL HALL OF FAMERS BY TEAM,25,"(1000,)",False,Randy White & Emmitt Smith,the Dallas Cowboys,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(3, 5)",TOYS & GAMES,14,"(2400,)",True,"This classic drawing toy was once called Telecran, still its name in France",Etch a Sketch,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(4, 5)",HOW CHEAP WERE THEY?,17,"(1000,)",False,This billionaire & husband of Catherine T. didn't buy rubber bands--they were free with the morning paper!,John D. MacArthur,0,3
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(5, 5)",READING,5,"(1000,)",False,"The structure of her novel ""To the Lighthouse"" is 2 days separated by the passage of 10 years",Virginia Woolf,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Jeopardy,"(6, 5)",THE T LEAVES,22,"(1000,)",False,"A term meaning ""purchased"" cashes in a T to be this branch of a tree",a bough,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(1, 1)",ACTING THE PART,7,"(400,)",False,Katniss,Jennifer Lawrence,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(2, 1)",ISLANDS IN THE SEA,22,"(400,)",False,Barbuda & Basse-Terre,the Caribbean Sea,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(3, 1)",8-LETTER WORDS,6,"(400,)",False,"Part of the Boy Scout law, it refers to one complying with authority, like a good dog",obedient,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(4, 1)",ORANGE YOU GLAD,17,"(400,)",False,You'll find Thomas Edison National Historical Park in West Orange in this state,New Jersey,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(5, 1)",AUSTRALIAN HISTORY,16,"(400,)",False,Neville Bonner was the first member of this native Australian group to sit in the federal Parliament,the Aborigines,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(6, 1)",ONLY AT THE METROPOLITAN MUSEUM OF ART,1,"(400,)",False,"(Jimmy of the Clue Crew presents from the Metropolitan Museum of Art.) Still playable, the oldest piano in existence was made in the workshop of Bartolomeo Cristofori, who invented the instrument around 1700 at the court of this ruling family of Florence",the Medici,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(1, 2)",ACTING THE PART,8,"(800,)",False,"Jake Shuttlesworth, Easy Rawlins",Denzel Washington,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(2, 2)",ISLANDS IN THE SEA,27,"(800,)",False,The Pribilof Islands,the Bering Sea,0,3
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(3, 2)",8-LETTER WORDS,9,"(800,)",False,"This word that also means ""trifling"" follows ""Times"" in the name of a New Orleans newspaper",picayune,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(4, 2)",ORANGE YOU GLAD,23,"(800,)",False,It's the classic cocktail of just orange juice & vodka,a screwdriver,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(5, 2)",AUSTRALIAN HISTORY,18,"(800,)",False,"A memorial in Canberra honors the 50,000 Aussies who served in this conflict in the 1960s & '70s",Vietnam,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(6, 2)",ONLY AT THE METROPOLITAN MUSEUM OF ART,2,"(800,)",False,"(Kelly of the Clue Crew presents from the Metropolitan Museum of Art.) Of the only 35 or so known paintings by this Dutch master, the Met has 5, including ""Young Woman with a Water Pitcher"", which was the first of his canvases to enter a public American collection",Vermeer,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(1, 3)",ACTING THE PART,10,"(1200,)",False,"J, Bagger, Tea Cake Walters",Will Smith,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(2, 3)",ISLANDS IN THE SEA,28,"(1200,)",False,The Cyclades,the Aegean,1,1
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(3, 3)",8-LETTER WORDS,13,"(1200,)",False,It's the U.S. military's equivalent of a prison,stockade,0,3
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(4, 3)",ORANGE YOU GLAD,24,"(1200,)",False,"First published in 1903, the Daily Orange is this New York university's student newspaper",Syracuse,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(5, 3)",AUSTRALIAN HISTORY,19,"(3000,)",True,15-year-old Isabel Letham won fame as the 1st Aussie one of these after Duke Kahanamoku plucked her from a crowd in 1915,surfer,0,1
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(6, 3)",ONLY AT THE METROPOLITAN MUSEUM OF ART,3,"(1200,)",False,"(Jimmy of the Clue Crew presents from the Metropolitan Museum of Art.) Excavated in 1900, the frescoes from an Italian villa were buried by this 79 A.D. event & beautifully preserved",Vesuvius,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(1, 4)",ACTING THE PART,11,"(1600,)",False,"Renton, Obi-Wan Kenobi, Phillip Morris,Rodney Copperbottom",Ewan McGregor,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(2, 4)",ISLANDS IN THE SEA,29,"(1600,)",False,Bornholm & Rugen,the Baltic,0,3
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(3, 4)",8-LETTER WORDS,14,"(1600,)",False,It's the type of vehicle seen here,a rickshaw,1,1
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(4, 4)",ORANGE YOU GLAD,25,"(1600,)",False,"An $87 million Mark Rothko painting is title ""Orange..."" these 2 colors that combine to make orange",yellow and red,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(5, 4)",AUSTRALIAN HISTORY,20,"(1600,)",False,Australia's economy was transformed when the Merino type of this arrived in 1797,wool (or sheep),1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(6, 4)",ONLY AT THE METROPOLITAN MUSEUM OF ART,4,"(1600,)",False,"(Kelly of the Clue Crew presents from the Metropolitan Museum of Art.)  Saved from flooding when the Aswan Dam was built, the Temple of Dendur was commissioned by Augustus, who was portrayed as a pharaoh making offerings to Osiris and this goddess, to whom the temple was primarily dedicated",Isis,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(1, 5)",ACTING THE PART,12,"(2000,)",False,"Cataleya,Graciela,Gamora,Neytiri,Uhura",Zoe Saldana,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(3, 5)",8-LETTER WORDS,15,"(4000,)",True,c. 1666 a British work used this word for a literal barrier; a 1971 text on operating system principles gave it a new sense,a firewall,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(4, 5)",ORANGE YOU GLAD,26,"(2000,)",False,"This man became England's king in 1689 because his wife, daughter of the previous king, insisted on it",William of Orange,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(5, 5)",AUSTRALIAN HISTORY,21,"(2000,)",False,"An Australian Robin Hood to some, this Down Under bandit & bank robber was captured in 1880 & faced the hangman",Ned Kelly,0,3
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Double Jeopardy,"(6, 5)",ONLY AT THE METROPOLITAN MUSEUM OF ART,5,"(2000,)",False,"(Kelly of the Clue Crew presents from the Metropolitan Museum of Art.) Viewers in 1884 were shocked by that dress & ridiculed her deathly pallor; when this 3-named American artist sold the painting to the Met, he asked that the woman not be named, hence the title ""Madame X""",John Singer Sargent,1,0
7824,2018-09-20,Kyle Jones game 7. Alex is clean-shaven.,Final Jeopardy,"(1, 1)",FOLKLORE,0,"(4600, 401, 2000)",False,"In legend, he called all the animals together but only 12 came, including a rat & a dragon",the Buddha,0,3
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(1, 1)","HOT, COLD OR IN BETWEEN",8,"(200,)",False,"Heard at this event ""honoring"" Charlie Sheen: ""You're the black sheep of a family responsible for 3 'Mighty Ducks' movies""",a (Comedy Central) roast,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(2, 1)",TERMS IN HISTORY,1,"(200,)",False,"The South African War, fought from 1899 to 1902, was also known as this war or the Anglo-this war",the Boer War,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(3, 1)",HELP ME WITH THE TITLE,23,"(200,)",False,"Shakespeare ""Comedy"" involving 2 pairs of twins",The Comedy of Errors,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(4, 1)",CHRIS P.,4,"(200,)",False,"In the movies, this actor has paid several visits to the final frontier",Chris Pine,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(5, 1)",OUTSIDE,15,"(200,)",False,This 9-letter word can mean a stroll or an outdoor area for such a stroll; it's also a formal dance,a promenade,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(6, 1)",TENDER INSIDE,2,"(200,)",False,Campfire & Jet-Puffed are brands of this sweet that's gooey on the inside,marshmallows,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(1, 2)","HOT, COLD OR IN BETWEEN",9,"(400,)",False,"Said one way, it means not extreme; another, to preside over a debate",moderate,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(2, 2)",TERMS IN HISTORY,3,"(400,)",False,"Meaning ""catastrophe"", Shoah is the Hebrew name for this devastating period of genocide & persecution",the Holocaust,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(3, 2)",HELP ME WITH THE TITLE,24,"(400,)",False,"Max sails off to this place, the title of a classic by Maurice Sendak, but is home in time for supper",Where the Wild Things Are,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(4, 2)",CHRIS P.,10,"(400,)",False,"In TV ads, this Houston Rockets guard was there to assist you with all your insurance needs along with his ""twin"", Cliff",Chris Paul,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(5, 2)",OUTSIDE,17,"(400,)",False,"Climbing the ""Seven Summits"", the highest on each continent, includes 16,000' Vinson Massif on this continent",Antarctica,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(6, 2)",TENDER INSIDE,18,"(400,)",False,"This type of tender, airy cake is the basis of angel food cake as well as Boston cream pie",sponge cake,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(1, 3)","HOT, COLD OR IN BETWEEN",11,"(600,)",False,"A non-abominable snowman, or a dessert at Wendy's",a Frosty,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(2, 3)",TERMS IN HISTORY,5,"(600,)",False,The Vikings came from the north of France & their descendants included William the Conqueror,the Normans,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(3, 3)",HELP ME WITH THE TITLE,25,"(600,)",False,"These 2 title words describe Sarah, who travels to the prairie to be a farmer's wife",plain and tall,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(4, 3)",CHRIS P.,12,"(600,)",False,"As Cyril Figgis, Chris Parnell got a ""Chekhov"" gun from this animated spy: ""Careful, it could go off for, like, no reason""",Archer,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(5, 3)",OUTSIDE,19,"(600,)",False,"Of the 2 main types of softball, this one uses 9 players per side like baseball",fastpitch,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(6, 3)",TENDER INSIDE,22,"(600,)",False,This doubly French-named boneless cut of beef is very tender but not as flavorful as other steaks,filet mignon,1,0
7825,2018-09-21,Kyle Jones game 8.,Jeopardy,"(1, 4)","HOT, COLD OR IN BETWEEN",13,"(800,)",False,This 5-letter word is both lukewarm & apathetic,tepid,1,0
