epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(6, 1)","""H""ISTORY",15,"(200,)",False,This Communist revolutionary founded the Democratic Republic of Vietnam in 1945,Hồ Chí Minh,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(1, 2)",FILM FACTS,8,"(400,)",False,"Kevin Costner starred in this 1989 film based on the novel ""Shoeless Joe""",Field of Dreams,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(2, 2)",BIOLOGY,19,"(400,)",False,The development of this part of the egg contributed to the evolution of life on land,the shell,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(3, 2)",ORGANIZATIONS,23,"(400,)",False,"""Show a kid how America works"" is the slogan of this young people's business organization",Junior Achievement,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(4, 2)",LAKES,27,"(400,)",False,"Located in South America, it's the world's highest large navigable lake",Lake Titicaca,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(5, 2)",FAMOUS POLITICIANS,26,"(400,)",False,"Ironically, the Arizona Democratic Party Organization was founded by his father & uncle",Barry Goldwater,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(6, 2)","""H""ISTORY",14,"(400,)",False,Janos Kadar assumed power in this country after a revolt was suppressed by Soviet tanks,Hungary,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(1, 3)",FILM FACTS,7,"(600,)",False,"""Tonight Show"" exec. producer who directed ""Bedtime for Bonzo"" & ""Bonzo Goes to College""",(Freddy) de Cordova,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(2, 3)",BIOLOGY,20,"(600,)",False,"In the lab, you put something in an autoclave to do this to it",sterilize it,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(3, 3)",ORGANIZATIONS,22,"(600,)",False,Members of SPEBSQSA usually sing in a group of this many people,4,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(4, 3)",LAKES,25,"(600,)",False,The construction of this created Lake Nasser,the Aswan Dam,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(5, 3)",FAMOUS POLITICIANS,16,"(600,)",False,"Tho this senate minority leader won the 1988 GOP Iowa caucauses, he lost the presidential nomination",Bob Dole,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(6, 3)","""H""ISTORY",6,"(600,)",False,"Although this British general opposed coercion in North America, he led troops at the Battle of Bunker Hill",(William) Howe,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(1, 4)",FILM FACTS,3,"(800,)",False,The first film Jimmy Stewart made after serving as a WWII bomber pilot was this holiday classic,It\'s a Wonderful Life,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(2, 4)",BIOLOGY,21,"(800,)",False,In humans it separates the thoracic cavity from the abdominal cavity,the diaphragm,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(3, 4)",ORGANIZATIONS,13,"(800,)",False,Candy manufacturer Robert Welch founded this organization in 1958,the John Birch Society,1,1
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(4, 4)",LAKES,18,"(800,)",False,"A castle on this French-Swiss lake was made famous by the poem ""The Prisoner of Chillon""",Lake Geneva,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(5, 4)",FAMOUS POLITICIANS,12,"(800,)",False,This Minnesota congressman wrote the 1919 act that enforced prohibition,Volstead,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(6, 4)","""H""ISTORY",5,"(800,)",False,In 29 A.D. lava from Mt. Vesuvius buried this city named for its mythical founder,Herculaneum,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(1, 5)",FILM FACTS,2,"(1000,)",False,Elizabeth Taylor found passion on a plantation before it was pulverized by pachyderms in this 1954 film,Elephant Walk,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(2, 5)",BIOLOGY,28,"(1000,)",False,The Savi's pygmy variety of this animal is said to be the world's smallest mammal,the shrew,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(3, 5)",ORGANIZATIONS,9,"(1000,)",False,This farmers organization is officially called the Order of Patrons of Husbandry,the Grange,1,1
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(4, 5)",LAKES,11,"(1000,)",False,"A part of Minnesota, the northernmost point in the lower 48 states, juts into this U.S.-Canadian lake",Lake of the Woods,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(5, 5)",FAMOUS POLITICIANS,10,"(1200,)",True,The 2 late sons of John D. Rockefeller Jr. who became governors,Nelson Rockefeller (New York) & Winthrop Rockefeller (Arkansas),0,1
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Jeopardy,"(6, 5)","""H""ISTORY",4,"(1000,)",False,This Medieval confederacy of N. German cities was formed to defend their mutual trading interests,the Hanseatic League,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(4, 1)",OPERA,7,"(500,)",False,"It's been said of this tenor that ""(he) made the gramophone & the gramophone (made him)""",Caruso,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(5, 1)",LANDMARKS,4,"(500,)",False,The president of Venezuela has his offices in the Miraflores Palace in this city,Caracas,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(6, 1)",FOREIGN WORDS & PHRASES,13,"(500,)",False,"Ubermensch, as both Nietzsche & Clark Kent could tell you",superman,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(1, 2)",AUTHORS,22,"(1000,)",False,"The Charley in his ""Travels with Charley"" was his dog",John Steinbeck,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(2, 2)",WORLD RELIGION,24,"(1000,)",False,"The 3 major orders of clergy in the Eastern Orthodox Church are bishops, deacons & these",priests,0,2
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(3, 2)",COLLEGES & UNIVERSITIES,27,"(1000,)",False,You now have to pay to use this university's coat of arms or veritas motto,Harvard,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(4, 2)",OPERA,3,"(1000,)",False,In a Mozart opera this title object belonged to Tamino,the magic flute,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(5, 2)",LANDMARKS,8,"(1000,)",False,This historic New York fort overlooks both Lake George & Lake Champlain,Ticonderoga,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(6, 2)",FOREIGN WORDS & PHRASES,15,"(1000,)",False,RSVP is an abbreviation of this French expression,répondez s\'il vous plaît,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(1, 3)",AUTHORS,10,"(1500,)",False,"She wrote ""The Making of Americans"" during the 43 years she lived in Paris",Gertrude Stein,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(2, 3)",WORLD RELIGION,23,"(1500,)",False,"Of the Hebrew, Roman Catholic & Protestant Bbibles, the one with the most books",Roman Catholic,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(3, 3)",COLLEGES & UNIVERSITIES,26,"(1500,)",False,Jimmy Carter helped to establish the research center named for him at this Atlanta Univ.,Emory,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(4, 3)",OPERA,1,"(2500,)",True,"This opera, which features the following, was the 1st transmitted in color on TV:",Carmen,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(5, 3)",LANDMARKS,11,"(1500,)",False,"To honor W. Churchill, London's Church of St. Mary the Virgin was moved stone by stone to this Mo. town",Fulton,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(6, 3)",FOREIGN WORDS & PHRASES,16,"(1500,)",False,Greek word also used in English which means purging from guilt or defilement,catharsis,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(1, 4)",AUTHORS,9,"(4000,)",True,"Eugene O'Neill work based on the ""Oresteia"" by Aeschylus",Mourning Becomes Electra,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(2, 4)",WORLD RELIGION,14,"(2000,)",False,"This celibate sect, a.k.a. the United Society of Believers in Christ's 2nd Appearing, is in serious decline",the Shakers,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(3, 4)",COLLEGES & UNIVERSITIES,20,"(2000,)",False,"Roger Bacon, John Duns Scotus & William of Ockham were among the Franciscans who taught here",Oxford,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(4, 4)",OPERA,2,"(2000,)",False,This popular Smetana opera includes a spirited polka & a chorus in praise of beer,The Bartered Bride,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(5, 4)",LANDMARKS,12,"(2000,)",False,The Cappella della Sacra Sindone was built in the 17th century to house this relic,the Shroud of Turin,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(6, 4)",FOREIGN WORDS & PHRASES,19,"(2000,)",False,"We associate ""auto da fe"" with the Spanish Inquisition, but the expression, which means this, is Portuguese",act of faith,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(1, 5)",AUTHORS,5,"(2500,)",False,"She's the author of the mystical autobiographical book ""Cross Creek""",(Marjorie) Rawlings,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(2, 5)",WORLD RELIGION,17,"(2500,)",False,It's the title of the spiritual leader of the Ismaili sect of Muslims,Aga Khan,0,2
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(3, 5)",COLLEGES & UNIVERSITIES,21,"(2500,)",False,This university in St. Louis was founded by T.S. Eliot's grandfather but is named for a president,Washington,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(4, 5)",OPERA,6,"(2500,)",False,"Minnie, a saloon owner, is the title characters in this Puccini opera",The Girl of the Golden West,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(5, 5)",LANDMARKS,18,"(2500,)",False,The famous Oracle of Delphi was located on the lower slope of this sacred Greek mountain,Mount Parnassus,0,3
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Double Jeopardy,"(6, 5)",FOREIGN WORDS & PHRASES,25,"(2500,)",False,"Russian for ""comrade"", it came into greater use after the Bolshevik Revolution",tovarich,1,0
Super Jeopardy! 3,1990-06-30,Super Jeopardy! quarterfinal game 3.,Final Jeopardy,"(1, 1)",EXPLORERS,0,"(100, 3301, 14200, 13401)",False,"When he died in 1957, he was buried with full military honors at Arlington Cemetery",Admiral Richard Evelyn Byrd,1,3
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 1)",STATE CAPITALS,29,"(200,)",False,"When Houston became Texas' capital in 1842, this city kept the archives & forced a move back to it",Austin,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(2, 1)",SAINTS & SINNERS,28,"(200,)",False,"He expected a debate but didn't expect to start a new church when he posted his ""95 Theses"" in 1517",Martin Luther,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(3, 1)",ARTISTS,24,"(200,)",False,"Unlike other artists of the time, Leonardo based these angel parts on the ones that birds have",Wings,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(4, 1)",WORLD HISTORY,25,"(200,)",False,In 1947 Britain's George VI dropped his title as emperor of this country,India,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(5, 1)",HODGEPODGE,30,"(200,)",False,"""Blow The Man Down"" is an example of this type of song sailors sang while working on sailing ships",Shanty,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(6, 1)",SMITHS,6,"(200,)",False,"The Pilgrims used the maps & books of this founder of Virginia, but did not accept his services",Captain John Smith,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 2)",STATE CAPITALS,27,"(400,)",False,It's named for a Maine general's daughter,Augusta,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(2, 2)",SAINTS & SINNERS,19,"(400,)",False,Mark's gospel says this woman whom Jesus cured of seven demons was the first to see him resurrected,Mary Magdalene,0,3
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(3, 2)",ARTISTS,21,"(400,)",False,"He was the subject of Gilbert Stuart's ""Vaughn"", ""Landsdowne"" & ""Athenaeum"" portraits",George Washington,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(4, 2)",WORLD HISTORY,20,"(400,)",False,"On May 30, 1967 it declared itself a republic & seceded from Nigeria",Biafra,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(5, 2)",HODGEPODGE,23,"(400,)",False,"In 1802 Napoleon instituted this award, France's highest",Legion of Honor,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(6, 2)",SMITHS,5,"(400,)",False,"This former ABC News anchor played himself in ""Close Encounters of the Third Kind"" & ""The Candidate""",Howard K. Smith,0,3
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 3)",STATE CAPITALS,26,"(1000,)",True,"Listing the states alphabetically, this is the capital of the state at the top of the list",Montgomery (Alabama),0,1
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(2, 3)",SAINTS & SINNERS,17,"(600,)",False,"St. Monica's son, who lived a dissolute youth as he admitted in his ""Confessions""",St. Augustine,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(3, 3)",ARTISTS,18,"(600,)",False,"Look around Goya's works & you'll spot several bichon frises, which are these",Dogs,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(4, 3)",WORLD HISTORY,12,"(600,)",False,"After discovering the Philippines in March of 1521, he stayed there for about a month & was killed",Ferdinand Magellan,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(5, 3)",HODGEPODGE,22,"(600,)",False,The Royal Opera House in London has staged this Beethoven opera over 100 times since World War II,Fidelio,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(6, 3)",SMITHS,4,"(600,)",False,"This New York Daily News columnist once said that gossip is ""news in a red satin dress""",Liz Smith,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 4)",STATE CAPITALS,11,"(800,)",False,"These 2 capitals both end in ""-polis""",Annapolis & Indianapolis,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(2, 4)",SAINTS & SINNERS,15,"(800,)",False,The king who had St. Thomas More put to death,Henry VIII,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(3, 4)",ARTISTS,14,"(800,)",False,"""A Portrait of Dr. Gachet"" by this artist sold in 1990 for $82.5 million",Vincent Van Gogh,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(4, 4)",WORLD HISTORY,9,"(800,)",False,By 1906 British New Guinea had become a territory of Australia & was renamed this,Papua New Guinea,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(5, 4)",HODGEPODGE,16,"(800,)",False,This Scottish missionary explored the Kalahari Desert & discovered the Zambezi River in 1851,Dr. David Livingstone,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(6, 4)",SMITHS,3,"(800,)",False,"Much of this British poet's works dealt with death including her most famous, ""Not Waving, But Drowning""",Stevie Smith,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 5)",STATE CAPITALS,2,"(1000,)",False,State capital closest to Philadelphia,"Trenton, New Jersey",1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(2, 5)",SAINTS & SINNERS,13,"(1000,)",False,The king who had St. Thomas of Becket put to death,Henry II,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(3, 5)",ARTISTS,7,"(1000,)",False,"His 1863 work ""Luncheon on the Grass"" was based on ""Concert Champetre"", painted centuries earlier",Edouard Manet,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(4, 5)",WORLD HISTORY,8,"(1000,)",False,This smallest Balkan country didn't become independent until the 20th century,Albania,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(5, 5)",HODGEPODGE,10,"(1000,)",False,"""All The King's Men"" can't bring this U.S. Poet Laureate back again; he died September 15, 1989",Robert Penn Warren,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(6, 5)",SMITHS,1,"(1000,)",False,"She wrote over 70 one-act plays but is best known for her first novel, ""A Tree Grows In Brooklyn""",Betty Smith,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(2, 1)",MUSICAL THEATRE,14,"(500,)",False,Last name shared by musical theatre greats Moss & Lawrence,Hart,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(4, 1)",ARCHITECTURE,21,"(500,)",False,Wallace K. Harrison designed the Metropolitan Opera House as part of this NYC complex,Lincoln Center,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(5, 1)",DEMOCRATS,15,"(500,)",False,"In May 1990 Daniel Akaka became this state's new junior senator, replacing Spark Matsunaga",Hawaii,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(6, 1)",CLASSICAL LITERATURE,1,"(500,)",False,The people Aeneas led to Italy to found Rome were the losers in this war,the Trojan War,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(2, 2)",MUSICAL THEATRE,9,"(1000,)",False,The original cast album of this Broadway musical features a rose & a mask on the cover,Phantom of the Opera,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(3, 2)",JAPAN,5,"(1000,)",False,"Occuring nearly 1,500 times a year, one of these led to more than 100,000 deaths in 1923",Earthquakes,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(4, 2)",ARCHITECTURE,26,"(1000,)",False,The cathedral of Santa Maria del Fiore in Florence is called this after its massive dome,Il Duomo,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(5, 2)",DEMOCRATS,13,"(1000,)",False,Colorado congresswoman who was an almost-ran in the 1988 presidential race,Pat Schroeder,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(6, 2)",CLASSICAL LITERATURE,16,"(1000,)",False,"The Elder wrote natural history & the Younger, his nephew & adopted son, was known for his books of letters",Pliny,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(2, 3)",MUSICAL THEATRE,8,"(1500,)",False,The title character of this comical 1956 musical almost marries Apassionata Von Climax,Li\'l Abner,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(3, 3)",JAPAN,4,"(1500,)",False,"In a traditional Japanese home, floors are covered with straw mats called these",Tatami,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(4, 3)",ARCHITECTURE,23,"(1500,)",False,At age 13 he emigrated from Finland to the United States with his architect father Eliel,Eero Saarinen,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(5, 3)",DEMOCRATS,12,"(1500,)",False,William A. O'Neill has been governor of Connecticut since she resigned because of illness,Ella Grasso,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(6, 3)",CLASSICAL LITERATURE,17,"(1500,)",False,"Philosopher who was grossly caricatured in Aristophanes' ""The Clouds""",Socrates,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(1, 4)",THE ANIMAL KINGDOM,24,"(2000,)",False,"The second-largest deer in the world, it's also called the wapiti",American elk,0,3
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(2, 4)",MUSICAL THEATRE,7,"(9900,)",True,"1-word title of the 1980 musical which featured the following:""When the pills the doctor gave you turn your cold to the grippe /When a stitch to save nine others comes apart with a rip /When the rats invade your attic and start leaving your ship /Follow my tip /Come away on a trip /Just join the circus...""",Barnum,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(3, 4)",JAPAN,2,"(2000,)",False,"The first Japanese film director to become famous internationally; his films include ""Rashomon"" & ""The Seven Samurai""",Akira Kurosawa,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(4, 4)",ARCHITECTURE,22,"(2000,)",False,Pseudonym of Swiss architect & city planner Charles-Edouard Jeanneret,Le Corbusier,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(5, 4)",DEMOCRATS,11,"(2000,)",False,He's been an Arizona congressman since 1961 when his brother vacated the seat to join JFK's cabinet,Morris Udall,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(6, 4)",CLASSICAL LITERATURE,18,"(2000,)",False,This first Greek historian attempted to write a history of the world up to his own time,Herodotus,1,1
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(1, 5)",THE ANIMAL KINGDOM,25,"(4800,)",True,The disease mixomatosis was introduced to Australia in the 1950s to control them,rabbits,0,1
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(2, 5)",MUSICAL THEATRE,6,"(2500,)",False,"Gertrude Lawrence was the ""lady"" in the title of this 1941 musical about psychoanalysis",Lady in the Dark,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(3, 5)",JAPAN,3,"(2500,)",False,"The Ainu, most of whom live on this northernmost island, may have been Japan's first inhabitants",Hokkaido,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(4, 5)",ARCHITECTURE,19,"(2500,)",False,"Chicagoan who has been called ""The Father of the American Skyscraper""",Louis Sullivan,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(5, 5)",DEMOCRATS,10,"(2500,)",False,He lost the presidential nomination to Hubert Humphrey in 1968 & ran as an independent in 1976,Eugene McCarthy,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Double Jeopardy,"(6, 5)",CLASSICAL LITERATURE,20,"(2500,)",False,This Roman poet fought for Brutus before settling down to write his epodes & odes,Horace,1,0
Super Jeopardy! 4,1990-07-07,Super Jeopardy! semifinal game 1.,Final Jeopardy,"(1, 1)",GEOGRAPHY,0,"(10400, 5000, 7401)",False,"In area, it's the second-largest country on the second-largest continent; both begin with the letter ""A""",Algeria (in Africa),3,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(1, 1)",1980s ROCK,4,"(200,)",False,"In 1989 ""Express Yourself"" became this singer's 15th straight Top 5 hit, a record for females",Madonna,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(2, 1)",LITERATURE,8,"(200,)",False,This encyclopedia originated as part of the Scottish Enlightenment of the 18th century,Encyclopedia Brittanica,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(3, 1)",PLANTS,26,"(200,)",False,"Indican, a colorless substance in this plant, turns blue in air & is used as a dye",indigo,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(4, 1)",GEOMETRY,1,"(200,)",False,A single straight line forms an angle of this many degrees,180,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(5, 1)",DESIGN,16,"(200,)",False,A Schwartzlot is a German painted decoration using enamel of this color on glass,black,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(6, 1)",THE DODGERS,17,"(200,)",False,"It's said that when manager Tommy Lasorda cuts himself shaving, he bleeds this color",Dodger blue,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(1, 2)",1980s ROCK,6,"(400,)",False,"This Scottish singer appeared in the opening credits of ""For Your Eyes Only"", singing the title tune",Sheena Easton,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(2, 2)",LITERATURE,12,"(2000,)",True,"The girls who were part of ""The Group"", by Mary McCarthy, attended this college",Vassar,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(3, 2)",PLANTS,27,"(400,)",False,The plantain is a species of this fruit,banana,1,0
Super Jeopardy! 5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(4, 2)",GEOMETRY,2,"(400,)",False,"In a right triangle, the side opposite the right angle is called this",hypotenuse,1,0
